Año,Alcaldía,Modalidad,Cve. Municipio,Mes,Numero_de_registros
2017,Tlalpan,Secuestro extorsivo,9012,Febrero,1
2017,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Febrero,6
2017,Tlalpan,Secuestro extorsivo,9012,Marzo,1
2017,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Abril,3
2017,Tlalpan,Secuestro extorsivo,9012,Mayo,1
2017,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Junio,3
2017,Tlalpan,Secuestro extorsivo,9012,Julio,2
2017,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Julio,2
2017,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Agosto,3
2017,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Septiembre,4
2017,Tlalpan,Secuestro extorsivo,9012,Octubre,1
2017,Tlalpan,Rapto,9012,Octubre,1
2017,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Octubre,9
2017,Tlalpan,Secuestro extorsivo,9012,Noviembre,2
2017,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Noviembre,3
2017,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Diciembre,3
2017,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Enero,2
2017,Tláhuac,Secuestro extorsivo,9011,Marzo,1
2017,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Marzo,2
2017,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Abril,1
2017,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Mayo,1
2017,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Junio,3
2017,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Julio,1
2017,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Agosto,2
2017,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Septiembre,3
2017,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Octubre,1
2017,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Noviembre,2
2017,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Diciembre,3
2017,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Enero,6
2017,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Febrero,6
2017,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Marzo,10
2017,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Abril,5
2017,Venustiano Carranza,Secuestro extorsivo,9017,Mayo,1
2017,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Mayo,4
2017,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Junio,5
2017,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Julio,7
2017,Venustiano Carranza,Secuestro extorsivo,9017,Agosto,2
2017,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Agosto,10
2017,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Septiembre,2
2017,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Octubre,2
2017,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Noviembre,9
2017,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Diciembre,6
2017,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Enero,2
2017,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Febrero,1
2017,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Marzo,1
2017,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Abril,5
2017,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Mayo,2
2017,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Junio,3
2017,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Julio,4
2017,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Agosto,1
2017,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Septiembre,3
2017,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Octubre,1
2017,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Noviembre,4
2017,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Diciembre,4
2017,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Enero,6
2017,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Febrero,14
2017,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Marzo,6
2017,Álvaro Obregón,Secuestro extorsivo,9010,Abril,1
2017,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Abril,7
2017,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Mayo,6
2017,Álvaro Obregón,Secuestro extorsivo,9010,Junio,1
2017,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Junio,14
2017,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Julio,16
2017,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Agosto,10
2017,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Septiembre,7
2017,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Octubre,18
2017,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Noviembre,16
2017,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Diciembre,8
2018,Azcapotzalco,Secuestro exprés,9002,Enero,3
2018,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Enero,5
2018,Azcapotzalco,Secuestro exprés,9002,Febrero,3
2018,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Febrero,7
2018,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Marzo,6
2018,Azcapotzalco,Secuestro exprés,9002,Abril,3
2018,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Abril,12
2018,Azcapotzalco,Secuestro exprés,9002,Mayo,2
2018,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Mayo,13
2018,Azcapotzalco,Secuestro exprés,9002,Junio,3
2018,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Junio,3
2018,Azcapotzalco,Secuestro exprés,9002,Julio,5
2018,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Julio,5
2018,Azcapotzalco,Secuestro exprés,9002,Agosto,1
2018,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Agosto,11
2018,Azcapotzalco,Secuestro exprés,9002,Septiembre,2
2018,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Septiembre,8
2018,Azcapotzalco,Secuestro exprés,9002,Octubre,4
2018,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Octubre,8
2018,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Noviembre,14
2018,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Diciembre,6
2018,Benito Juárez,Secuestro exprés,9014,Enero,4
2018,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Enero,3
2018,Benito Juárez,Secuestro exprés,9014,Febrero,2
2018,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Febrero,6
2018,Benito Juárez,Secuestro exprés,9014,Marzo,2
2018,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Marzo,8
2018,Benito Juárez,Secuestro exprés,9014,Abril,1
2018,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Abril,4
2018,Benito Juárez,Secuestro exprés,9014,Mayo,2
2018,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Mayo,5
2018,Benito Juárez,Secuestro exprés,9014,Junio,1
2018,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Junio,4
2018,Benito Juárez,Secuestro exprés,9014,Julio,4
2018,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Julio,6
2018,Benito Juárez,Secuestro extorsivo,9014,Agosto,1
2018,Benito Juárez,Secuestro exprés,9014,Agosto,3
2018,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Agosto,3
2018,Benito Juárez,Secuestro exprés,9014,Septiembre,1
2018,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Septiembre,8
2018,Benito Juárez,Secuestro exprés,9014,Octubre,3
2018,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Octubre,9
2018,Benito Juárez,Secuestro extorsivo,9014,Noviembre,1
2018,Benito Juárez,Secuestro exprés,9014,Noviembre,1
2018,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Noviembre,5
2018,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Diciembre,9
2018,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Enero,6
2018,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Febrero,11
2018,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Marzo,10
2018,Coyoacán,Secuestro extorsivo,9003,Abril,1
2018,Coyoacán,Secuestro exprés,9003,Abril,1
2018,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Abril,7
2018,Coyoacán,Secuestro exprés,9003,Mayo,2
2018,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Mayo,12
2018,Coyoacán,Secuestro exprés,9003,Junio,3
2018,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Junio,14
2018,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Julio,10
2018,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Agosto,8
2018,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Septiembre,11
2018,Coyoacán,Secuestro extorsivo,9003,Octubre,1
2018,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Octubre,10
2018,Coyoacán,Secuestro extorsivo,9003,Noviembre,1
2018,Coyoacán,Secuestro exprés,9003,Noviembre,3
2018,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Noviembre,12
2018,Coyoacán,Secuestro exprés,9003,Diciembre,1
2018,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Diciembre,10
2018,Cuajimalpa de Morelos,Secuestro exprés,9004,Enero,1
2018,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Enero,2
2018,Cuajimalpa de Morelos,Secuestro exprés,9004,Marzo,1
2018,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Marzo,1
2018,Cuajimalpa de Morelos,Secuestro exprés,9004,Abril,1
2018,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Abril,3
2018,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Mayo,6
2018,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Junio,3
2018,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Julio,3
2018,Cuajimalpa de Morelos,Secuestro extorsivo,9004,Septiembre,1
2018,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Septiembre,3
2018,Cuajimalpa de Morelos,Secuestro exprés,9004,Octubre,1
2018,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Octubre,5
2018,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Noviembre,2
2018,Cuajimalpa de Morelos,Secuestro exprés,9004,Diciembre,1
2018,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Diciembre,2
2018,Cuauhtémoc,Secuestro exprés,9015,Enero,3
2018,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Enero,11
2018,Cuauhtémoc,Secuestro exprés,9015,Febrero,2
2018,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Febrero,15
2018,Cuauhtémoc,Secuestro exprés,9015,Marzo,3
2018,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Marzo,13
2018,Cuauhtémoc,Secuestro extorsivo,9015,Abril,1
2018,Cuauhtémoc,Secuestro exprés,9015,Abril,3
2018,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Abril,13
2018,Cuauhtémoc,Secuestro exprés,9015,Mayo,2
2018,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Mayo,16
2018,Cuauhtémoc,Secuestro exprés,9015,Junio,1
2018,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Junio,7
2018,Cuauhtémoc,Secuestro exprés,9015,Julio,6
2018,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Julio,18
2018,Cuauhtémoc,Secuestro exprés,9015,Agosto,3
2018,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Agosto,19
2018,Cuauhtémoc,Secuestro extorsivo,9015,Septiembre,1
2018,Cuauhtémoc,Secuestro exprés,9015,Septiembre,1
2018,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Septiembre,18
2018,Cuauhtémoc,Secuestro exprés,9015,Octubre,6
2018,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Octubre,18
2018,Cuauhtémoc,Secuestro exprés,9015,Noviembre,3
2018,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Noviembre,14
2018,Cuauhtémoc,Secuestro exprés,9015,Diciembre,2
2018,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Diciembre,15
2018,Gustavo A. Madero,Secuestro exprés,9005,Enero,1
2018,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Enero,15
2018,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Febrero,22
2018,Gustavo A. Madero,Secuestro exprés,9005,Marzo,1
2018,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Marzo,15
2018,Gustavo A. Madero,Secuestro exprés,9005,Abril,1
2018,Gustavo A. Madero,Tráfico de menores,9005,Abril,1
2018,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Abril,17
2018,Gustavo A. Madero,Secuestro exprés,9005,Mayo,1
2018,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Mayo,20
2018,Gustavo A. Madero,Secuestro extorsivo,9005,Junio,1
2018,Gustavo A. Madero,Secuestro exprés,9005,Junio,3
2018,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Junio,16
2018,Gustavo A. Madero,Secuestro exprés,9005,Julio,3
2018,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Julio,20
2018,Gustavo A. Madero,Secuestro extorsivo,9005,Agosto,1
2018,Gustavo A. Madero,Secuestro exprés,9005,Agosto,4
2018,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Agosto,21
2018,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Septiembre,18
2018,Gustavo A. Madero,Secuestro exprés,9005,Octubre,1
2018,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Octubre,18
2018,Gustavo A. Madero,Secuestro exprés,9005,Noviembre,1
2018,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Noviembre,17
2018,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Diciembre,14
2018,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Enero,6
2018,Iztacalco,Secuestro extorsivo,9006,Febrero,1
2018,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Febrero,9
2018,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Marzo,8
2018,Iztacalco,Secuestro extorsivo,9006,Abril,1
2018,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Abril,2
2018,Iztacalco,Secuestro exprés,9006,Mayo,1
2018,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Mayo,6
2018,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Junio,5
2018,Iztacalco,Secuestro extorsivo,9006,Julio,1
2018,Iztacalco,Secuestro exprés,9006,Julio,1
2018,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Julio,9
